url_id,customer_id,site_id,application,url,active
3,I-002541,05252,aramark,https://fortbendtx.tsionline.net/WebKiosk,1
5,I-002499,05152,aramark,https://akws.jeffcosheriff.us/WebKiosk/,1
8,I-390023,09107,stewart,https://stewart.resident.cactas.com/sumter-C048BAC77558/Home/Exit,1
11,I-003297,99501,stewart,https://resident.cactas.com/demo/Login/Id,1
12,D-99001,99502,lexisnexis,https://doc-advance.lexis.com/corrections?config=0145JAA5YzI2ZjkwOS04ZWVjLTQ5Y2EtYTU5NC04ODg5M2IwMGIzMWYKAFBvZENhdGFsb2evWcujndSc0h8R685iJc5B,1
13,I-302789,41001,lexisnexis,https://doc-advance.lexis.com/corrections?config=0144JAA1MGYzMTdmMS1iZTQzLTQwODgtODU5MC0xY2E5MmZjOGRjZDIKAFBvZENhdGFsb2fxcfbnS9HVsGUQHCMCWuaz&crid=d308905d-c944-43a4-a3b7-5123153daa7b&prid=148697f0-9f31-4a64-9474-9575f7d90eeb,1
15,I-003218,07077,lexisnexis,https://doc-advance.lexis.com/corrections?config=0346484AJABlZDYxZTUxNi01NzJlLTQwY2YtOWE4Yi05ZmZkZDk5OTJhMzkKAFBvZENhdGFsb2f9FScccxaq4uHATzDNTZqF,1
16,I-003218,07077,aramark,https://pinalaz.tsionline.net/WebKiosk,1
17,I-003297,99501,lexisnexis,https://doc-advance.lexis.com/corrections?config=0145JAA5YzI2ZjkwOS04ZWVjLTQ5Y2EtYTU5NC04ODg5M2IwMGIzMWYKAFBvZENhdGFsb2evWcujndSc0h8R685iJc5B,1
60,I-003297,DEFAULT,aramark,https://vendordemo.tsionline.net/WebKioskRED,1
136,I-003297,DEFAULT,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?v=2&IPKey=tYEuJxA98jeSST4WK%2fCuPLcq3XekfmhqWWXbX%2fpJS1cE33p4HNO54DzqFMMwGHXciZakq6Ept65xkP0qeha1D9T7v7zpjN%2blXXH0JljXQJ0%3d&LogoutUrl=https%3a%2f%2fsecurustech.net%2f,1
137,I-003298,DEFAULT,lexisnexis,https://doc-advance.lexis.com/corrections?config=0145JAA5YzI2ZjkwOS04ZWVjLTQ5Y2EtYTU5NC04ODg5M2IwMGIzMWYKAFBvZENhdGFsb2evWcujndSc0h8R685iJc5B,1
145,I-003298,DEFAULT,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?v=2&IPKey=tYEuJxA98jeSST4WK%2fCuPLcq3XekfmhqWWXbX%2fpJS1cE33p4HNO54DzqFMMwGHXciZakq6Ept65xkP0qeha1D9T7v7zpjN%2blXXH0JljXQJ0%3d&LogoutUrl=https%3a%2f%2fsecurustech.net%2f ,1
147,I-302969,23010,lexisnexis,https://doc-advance.lexis.com/corrections?config=00JAA4NGY4YzljYS1jMjE2LTQyYjktODZhYy0zZDFjN2QyZWMyNGIKAFBvZENhdGFsb2emUxZii48TKCtkgU4qiwWV,1
148,I-001222,DEFAULT,trinity,https://Fusion1.tsgsoft.com/askweb5/#!/login/AHQ/Auto_Station,1
152,I-003298,DEFAULT,aramark,https://vendordemo.tsionline.net/WebKioskRED,1
171,I-001222,06392,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=ZIDnGem%2fF05IwdsNjlEHN0g0c0cRzenlicmgBzalW3nmSyL77wpq1uTRTbH6pXs7A1843BXcTiCGZTtYU9azG9CdFL4tICDCw7bmNiQO07KKeBfN1fpnbTXQ4SLRg8uw&LogoutUrl=""""",1
175,I-390182,06856,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=sUVsIm9V1ioQl44bYHlmgzfrEDNT0bsnbogYP%2bS2QdAcP%2bBXnR7GzW5%2bVbsH3fH0WEuAvgGbWhlXt1xg4LO087NPwM1eJhXgzM3kvGeCV0DpPD63r49QdMHVsxU22J8M&LogoutUrl=""""",1
178,I-003061,49181,lexisnexis,https://doc-advance.lexis.com/corrections?config=014AJAA0MmMzODA5OS0zMjE0LTQ3MjgtOWQ4Ni1jNThmNTlmYjQ0ZmYKAFBvZENhdGFsb2f5l0PgAtcm0007bo99uXgz,1
181,I-302665,30001,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=qKKPSHwW1DgMEnN9rZZNzSnQWkC0wutMEt8MhpVwPkYOp7ScxpBQ1NPq%2bbSA3MLRXH8CEZVo9q7T8j77s1t%2badgm5PkGB%2bXZ0Rwmkh1R%2bszRAhqUhei0h6O8VMvZv5hf&LogoutURL=https%3a%2f%2fdorchestercountymd.com%2f,1
193,I-301089,01552,aramark,https://partners.vendengine.com/inmate_login.php?fjid=100 ,1
200,I-300003,00869,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=lqSdBXIFukXOb5iLeP4pjNOBbEyxZ0w%2bDRKd53cumFq7cmi3LsBei%2fv%2fhKFvw9VBFKF7aQaftj%2bUCRXbGnWSLRTEBsC7JyJ5bAOta%2f20VQjsXKcB04vZtsX72YDRlx1l&LogoutUrl=""""",1
201,I-302666,16014,lexisnexis,https://doc-advance.lexis.com//corrections?config=00JAA5MzlkNmIzZS1kN2QwLTRlZWYtOGQ3OC05MjQ5YTVjNTk3ZDMKAFBvZENhdGFsb2dzAM4bGZrAmn4Wev1YApr4,1
203,I-002612,05373,fastcase,https://apps.fastcase.com/Jails/Login/SignIn.aspx?IPKey=hEATnI7Jj1klf7HItAKKggWSK9iyHvXyJFGTaHdqkbkeS9J%2fWxui896O1Q0BIHTPML9y%2f69sPaJdRDlWg24x7oXeu0kQF%2bV8hj4zdYGDV38%3d&LogoutUrl=http%3a%2f%2fwww.uintacounty.com%2f25%2fCounty-Sheriff,1
204,I-003210,07196,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=Lov8ZezTbpI%2fCXqsNKS9RbrJm0x%2fxomOgGDhw8pjLPBsZSjHziFORNJpz8RmoNpC9yVFbhiGZNjJ4n8G45DM7KQHObNQSaeEOlOIyU3sNSQQFGmJ1cx%2bQLTXggcVqFec&LogoutUrl=""""",1
207,I-000049,00077,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=b4qPStVlwmmg%2bT%2b12Zba8VsR2UBIG6sPXV6x5h40AISUwntIMJyhkdd%2bRJUrHD414K9t0VYVzXz0KKZi99KvnOSI4PppBXEPE8ZXsyI4f2zyjKnOg3o4%2bsSrhcANfZFa&LogoutUrl=""""",1
208,I-390037,09163,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=63V2JtvHIq9p4AkdBg%2bQscNFz4TE7QD2oAU6pg18ni2WDFpCgqGSZNI9LdCxXd4yIadhPQllD1V9tddH1rJGwrE7a%2bx2k8ZK3b%2bLzw20Tbttm2YlXJZREF9p%2bl9%2brhk1&LogoutURL=https%3a%2f%2fthomascountyboc.org%2f,1
212,I-390286,07654,summit,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=mahoningOH,1
214,I-002939,06378,lexisnexis,https://doc-advance.lexis.com//corrections?config=00JAA2NmU4NTc2My0zMjJmLTRhMGEtODM1NC05OWEwZTMzYzQ4ZDEKAFBvZENhdGFsb2dB05tW8nAmWTQBaRS66Nsg,1
215,I-003210,07916,trinity,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=cheshireNH,0
218,I-000290,00287,lexisnexis,https://doc-advance.lexis.com//corrections?config=014DJAA5MjY2MWM5Ni1jZThjLTQ2NTctYWE1YS1mZWVjOTFlNjdkZmUKAFBvZENhdGFsb2fiCYLTjQjhhcLEIt83DGJB,1
221,I-000290,06756,lexisnexis,https://doc-advance.lexis.com//corrections?config=014DJAA5MjY2MWM5Ni1jZThjLTQ2NTctYWE1YS1mZWVjOTFlNjdkZmUKAFBvZENhdGFsb2fiCYLTjQjhhcLEIt83DGJB,1
222,I-000290,06787,lexisnexis,https://doc-advance.lexis.com//corrections?config=014DJAA5MjY2MWM5Ni1jZThjLTQ2NTctYWE1YS1mZWVjOTFlNjdkZmUKAFBvZENhdGFsb2fiCYLTjQjhhcLEIt83DGJB,1
228,I-303148,06007,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=qN5dy198pgdxejHKuWYeSgjgryrDx1uVh0kIBSoNkjtNn%2fs%2bMyOfh5u%2ftY3M0WeObKW1BK5ApSwnnWldOKPZpHicureM6qr4RK7%2fTW6D9sPlE4QVRexZUisZa2qFDH87&LogoutURL=https%3a%2f%2fulstercountyny.gov%2f,1
234,I-000793,01215,lexisnexis,https://doc-advance.lexis.com//corrections?config=00JAA0Zjg2MzNmOC1jN2MzLTQyODItYmJiNS1mOTdhYzMyZDNiOTkKAFBvZENhdGFsb2dQiN4tVqKEA3huVpp2Ea8y,1
241,I-390183,07802,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=NCIOn1GhUVULZGdjKWf3wufsq6WzWUAQwitgMgdvsK8Jfe3gNfqxgjIrVj2iOjXn%2fsY93Q11Wh8LJTp2DkOXCcP%2fG3N0qc8SYIHj48KDH0ScKAqsBaIEH4ogbzyq1mmz&LogoutURL=https%3a%2f%2fwww.kcmn.us%2f,1
242,I-303148,06007,trinity,https://c34412j.keefegp.com/EdgeKiosk/,0
243,I-002491,DEFAULT,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=UhAhXroml%2fqLnKik1PQZP9nN1Q%2fw62%2bQbewRiB3mGX7yfZKf2GQWD34eBfyvvZRhpON%2fOSNsbdLA0xiOrQCYYHEXh03LvN%2bTKfgRlpbSACTwqQpJG3QROwcveEsfKa2P&LogoutUrl=""""",1
244,I-300419,04278,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=817v%2f7yZxTrS9sVvqs0B9ga9t%2fLsDeEn5VheRwpHl8cdCrHMNsKzxOpsQ5SVACfWZCF3CfW7diomejjUmTbkdgg5Imh50cjAA%2ft1Ov9C%2fuhlcFsdZ9D3Uwu6DNahZYUY&LogoutURL=https%3a%2f%2fco.clinton.oh.us%2f,1
245,I-002748,05650,lexisnexis,https://doc-advance.lexis.com//corrections?config=0156JAA3OWFmMzgyYy1iODNiLTRlODQtYWFiYS03ZmVhN2E3ZDBmMDIKAFBvZENhdGFsb2fh7zceueEadsGPi5uD0Zau,1
253,I-302719,37011,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=w2I46DzqtZspYk%2bb94Y%2bfnwm8VOoOQXTJn4XRmQ0LSykbdI63eWkvSieMbe0bLzQBDPo4yg3DwJ2tV4RjmIPH1RT%2fW0f9hzrBwAVlsD19bpA89T4DSaQtjNLFH0koU0S&LogoutUrl=""""",1
255,I-002753,05672,aramark,https://EssexMA.tsionline.net/WebKiosk,1
262,I-002748,05650,trinity,https://Fusion1.tsgsoft.com/askweb5/#!/login/SCK/Auto_Station,1
263,I-302789,41001,trinity,https://AskWeb.tsgsoft.com/AskWeb13/#!/login/ALB/Auto_Station/,1
266,I-300150,06011,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=A0CRDDE3UiL9%2fJYoVtMnf3YBZo8mC3M%2f3Lm%2fPhTrVTcfSpTOFazafNDJaJ2FMGXcFhkpWwwBtroh9i291aUDoO96NTcoNIuzOgih9ayklxuLf9d6sOjw4EEGN%2bR0BZ4l&LogoutURL=https%3a%2f%2ffrcog.org%2f,1
269,I-003227,25003,aramark,https://ShawneeKS.tsionline.net:8443/Adult,1
270,I-003227,09265,aramark,https://ShawneeKS.tsionline.net:8443/Juvenile,1
273,I-003227,25003,westlaw,https://nextcorrectional.westlaw.com/Search/Home.html?sp=000676396-5100,1
285,I-302805,14035,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
286,I-302805,14037,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
287,I-302805,14038,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
288,I-302805,14039,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
289,I-302805,14048,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
290,I-302593,49114,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=oKNzipqqvmpdb%2bliy8pNvys%2fZoaiapgI9JJAx9DCxOw%2f%2bqo92QzrTFUlmB4vI0l2Wj7LtRw1OQ4ijwnTeLyuQ6CWN8X1z1VyRHw%2fWAEEgb7nJRXGtohopvwZ%2b3oaJwUZ&LogoutUrl=""""",1
293,I-302593,49147,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=oKNzipqqvmpdb%2bliy8pNvys%2fZoaiapgI9JJAx9DCxOw%2f%2bqo92QzrTFUlmB4vI0l2Wj7LtRw1OQ4ijwnTeLyuQ6CWN8X1z1VyRHw%2fWAEEgb7nJRXGtohopvwZ%2b3oaJwUZ&LogoutUrl=""""",1
294,I-302593,49040,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=oKNzipqqvmpdb%2bliy8pNvys%2fZoaiapgI9JJAx9DCxOw%2f%2bqo92QzrTFUlmB4vI0l2Wj7LtRw1OQ4ijwnTeLyuQ6CWN8X1z1VyRHw%2fWAEEgb7nJRXGtohopvwZ%2b3oaJwUZ&LogoutUrl=""""",1
299,I-300298,00909,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=MVnIY6SmlZkm14LsRLU87hzxyD%2fNDB7b%2fcP%2bbSk9wRx9DwSWeSKnMhVQLjqlEvvPDAiFjaD3Cvu8KgsCMcvJfsg4tnfmm466V3zHcHRqCDgFsH5MQ4%2bRRWpvD6YarW6i&LogoutURL=http%3a%2f%2fwww.colcountysheriff.com%2f,1
300,I-300298,00909,trinity,https://askinmatekiosk.com/ccj/,1
303,I-390143,51003,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=C4LfyH7DZYsbz2CwPvoOdilno11Kmuwr3sLUhO5Wv7Nc3goWecavTRebE540xACO%2fmrWr4cftnM%2bKJ2ReuFGJpTzkfcHGzXTntsqkvjQJdA3%2bm%2fIQp5iYy73e%2fdN6Kak&LogoutURL=https%3a%2f%2fwww.portsmouthva.gov%2f,1
305,I-390330,08548,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=X5s5aT2PdoO7fenGaYYVJplF7sYq2MwQ90zcWiR8yNuMdbug1Si1FtaoIJejvhDlkVpe257BtTkmnaryzg29ghJgNcDzzpuaHq5QxUBeVQ3zQN7dW%2fDHyx%2f1vvQL7jqe&LogoutUrl=""""",1
307,I-302805,14057,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
311,I-002931,06352,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=F1xgqGzq5pboZg3ySXB8iXWxc151f1ZCUZ65bAXjeAmWtvx0%2bkclYFsg7VcoKtVDrLy99G1DF69z%2faOOLRCNL7P6p4XVT5tS%2bU63wrLSu4A%3d&LogoutURL=https%3a%2f%2fwww.vanburencountymi.gov,1
312,I-002603,05344,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=TG%2fr9H7Zl8hTscD9KuE%2fAbx0%2f7K06u%2bM3J5%2bWK%2fik9fhVBdpWNkEWJkeVa7j5GgXcMWL6TltSJ9EUPV01Itk9HLU%2f5CIy%2b%2fHCBZ1ZOrHhavPLJWzKwCN8yfwW7hH4l0E&LogoutURL=https%3a%2f%2fwww.co.kendall.il.us,1
318,I-300977,01440,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=xSD7BX5dJvKninz2MipwJas1PQjRsEFO3llzGwKWn9O3gxqzZ3OBhSRIwqYfQIWW7VYliAqf7hQQlDhhLEnSjINjU4qJlN2HRrdWHXDBJCpcM3a5cCaGg591Er5m2Bmc&LogoutUrl=""""",1
320,I-002338,04536,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=OVcojQGKJZYmFJrXoZi7mVPq6GlH1kakwQTvOo9k6%2f%2bTct72H1mp5spkbugKIb6Ze3QKPdwMkxNQuDBvgHZsBxZNzhYx2dwzncxZCcIrFHD1ilCklvskm%2fCkb70a1tMp&LogoutUrl=""""",1
322,I-000290,05014,lexisnexis,https://doc-advance.lexis.com//corrections?config=014DJAA5MjY2MWM5Ni1jZThjLTQ2NTctYWE1YS1mZWVjOTFlNjdkZmUKAFBvZENhdGFsb2fiCYLTjQjhhcLEIt83DGJB,1
325,I-302805,14036,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
326,I-302805,14042,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
328,I-000643,05494,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=ZuFdWle0UXBmhNEDdO2%2bVuKoJu7SU%2bzbI1uTJSa0cTBPfnAf2LiT9XGwsOc2hey5afIXuRhr14yiuqo1F%2fBdBH9igigLplc92CqGC9tOcMP1YOeOmIAdZiltSlxdKkVb&LogoutURL=https%3a%2f%2fwww.barnstablecounty.org%2f,1
329,I-002682,25002,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=pUO79H1MRxwXuwgU8PjvBIDQiE1pmqjTgbmuakEEji%2fYehp5ChaaJbJiZE6TIIiTmeQgUsFjGCyqbUIy8b35xtA7IVKOkMAModDNfP803Or511MQAqnAw87P7ZTnTvvO%2fJP9ujMPmHd6Ye%2bVZ0z5eA%3d%3d&LogoutURL=https%3a%2f%2fssc.sedgwickcounty.org,1
331,I-002682,07889,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=pUO79H1MRxwXuwgU8PjvBIDQiE1pmqjTgbmuakEEji%2fYehp5ChaaJbJiZE6TIIiTmeQgUsFjGCyqbUIy8b35xtA7IVKOkMAModDNfP803Or511MQAqnAw87P7ZTnTvvO%2fJP9ujMPmHd6Ye%2bVZ0z5eA%3d%3d&LogoutURL=https%3a%2f%2fssc.sedgwickcounty.org,1
336,I-302805,14033,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
337,I-302805,14052,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
340,I-302805,14027,lexisnexis,"	https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX",1
341,I-302805,14049,lexisnexis,"	https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX",1
346,I-302605,77122,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=7WRvFLrqSOlq49%2beLxLIG96tTu58W0O1dIHMF6rz%2bS3RAq7dNlcViYhB2VYBbNuYhrjIqQ4xmNes2D2U2a%2fSxhcV8E6WqRsUBMp343pk%2bpY%3d&LogoutURL=https%3a%2f%2flunacountynm.us%2f,1
349,I-302805,14043,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
351,I-302805,01261,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
354,I-302805,14045,lexisnexis,"	https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX",1
355,I-302805,14040,lexisnexis,"	https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX",1
361,I-390322,07596,aramark,https://LeonFL.tsionline.net/,1
364,I-390322,07596,lexisnexis,https://doc-advance.lexis.com/corrections?config=00JAAyNTJiNDAxNi01ZmIzLTRiNjMtYmRlMC00YzNmMzkzMmZlZmEKAFBvZENhdGFsb2cng4KT9QLn4QAxWX5nfNtc&crid=63b9e7ff-6fa7-4c00-9fd1-de131c2f4d8e&prid=ada7e17d-8405-4a58-a9b2-ab8e13f6fe61,1
366,I-390030,07067,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=rQIT0141wJkL%2biqkWUqPufttAKFBzOZRY9AA33oCgixb6zyYMRh67GKTGlABdUo9tI%2bbD44nlmnkSntZv6tBPxublzJQe4DofhkRg1O2xTSqn6NfCKz%2bh%2fGQQ6S3SAL7&LogoutURL=https%3a%2f%2faroostook.me.us,1
368,I-302805,06322,lexisnexis,"	https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX",1
370,I-302805,14029,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
372,I-302805,14054,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
374,I-302805,14047,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
376,I-302805,09095,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
378,I-302805,DEFAULT,lexisnexis,https://doc-advance.lexis.com/corrections?config=014BJABhNzY1OWQ0ZS1kNzRlLTQ2YjAtOGQzNC1hMDA5NjFhNTBkYzcKAFBvZENhdGFsb2eSIRZvkeVaU0ycLDLzGKzX,1
379,I-300612,01051,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=KfbZcsikcn8CYXj0%2f8cQlwn1x7mJtvkbErrqFo3Xw6%2fOBQ%2beocsRs0wGl4chBL8eNVVFTfOGlpRFB8aW1ErJGzzVzthE9spoRppG1PjzAKc%3d&LogoutURL=https%3a%2f%2fhayscountytx.com,1
383,I-002202,04227,lexisnexis,https://cdn1.inmateskiosk.com/prison/mi014,1
398,I-003075,00117,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=2JQ5Qg53RAFMH9Agw8r1vuFnOJYANLuUG%2fb08RytxwaTy7gMp8%2fCo3Un0OFS0%2fNMsa7Sqmfa1SkuglADEUxbXnWRDKZ7buosjAylOUEJu3jcEY0Wn6jeX0UkbZLprpAUG7k%2bBS82G8xv43cvyemDcw%3d%3d&LogoutURL=https%3a%2f%2fwww.k3county.net%2f,1
399,I-003033,06725,marquis,https://inmateskiosk.com/prison/fl008,1
400,I-000609,04229,lexisnexis,https://doc-advance.lexis.com//corrections?config=00JAA5ODUzZGRmNC1hNmVlLTRlYjktOWYzMC1hOTIxYTc5MTk0N2MKAFBvZENhdGFsb2eDd3Jw6c7XoU6NBb7gLsHk,1
425,I-000510,05172,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=H1XatoOow6oRlSTZSq7sM1GHXxyaCZE3kvRC6wyzMUcMozHZxGYqXzB44RL8w36QL8IlO0mCQkNUfj0YkkqvhGwRwwYfDJ0PxhgOod9L8o4cx57YgKoYc2rqD393ytHx&LogoutURL=https%3a%2f%2fwww.cascadecountymt.gov%2f,1
431,I-002930,06351,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=sNMEEWmpCBU2AjtDFT8ktvWVOO6pDp5oKGYVOkbrlDPIJZbeReOOsnlyAa6CgPF%2bGhSEo1nI6bcZSm8L5wcoQL%2bLjyZG87UfeucEU3Ne%2buF8P%2fHQIupbV4UESoHAVeC1&LogoutURL=https%3a%2f%2fwww.stclaircounty.org%2f,1
432,I-003297,99501,keefe,https://kiosk-edge.keefegp.com/init/co3001t-,1
433,I-003297,99501,summit,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=wohioregionalOH&KeyboardEnabled=False,1
434,I-003012,06683,fastcase,https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=hzuC0ePaqxgnNTNUAFFIdOksU3mmDU3r7kW5jxJ6p%2bv%2fPglExruFS0d2lT%2bWib7sgWolDVWD6hyy1dSu20lTVtZjYEWY%2fbkSERPZYOoTjEUTA3HDwDUDSUrW7B1xxo1s&LogoutURL=https%3a%2f%2fwww.sumnertn.org%2f,1
438,I-000973,08835,fastcase,"https://jails.fastcase.com/Jails/Login/SignIn.aspx?IPKey=3eYuAwLe0Wb7nXPsVZ%2f%2bCFRsGIFguts1ATexFqmtCxy29aAjwABbUj0x6sHL6qvTW%2fnDuIVBycRm%2bxZXjdS6xMkrMPHxfhzDikXfnW86BT30Pu8z%2bzvK7lwPFNMXxZWe&LogoutUrl=""""",1
442,I-003289,37009,summit,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=carrollNH,1
443,I-003210,07196,summit,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=cheshireNH,1
444,I-003304,04691,summit,https://deposits.jailatm.com/Kiosk/Login?FacilityCode=lancasterPA,1
